"Window_Start","Window_End","BH_AnnReturn","BH_Sharpe","BH_MDD","TSM_AnnReturn","TSM_Sharpe","TSM_MDD","SMA_AnnReturn","SMA_Sharpe","SMA_MDD"
2010-10-01,2020-10-05,0.218640980816824,0.887776522073545,0.397836668490444,0.153126531002589,0.732703320611077,0.345566588855386,0.107117986035979,0.731029037940133,0.19812668918477
2010-10-04,2020-10-06,0.218225943684859,0.886466158038861,0.397836668490444,0.15273380637265,0.73122268064204,0.345566588855386,0.107117986035979,0.731029037940133,0.19812668918477
2010-10-05,2020-10-07,0.221070738940446,0.895275338630612,0.397836668490445,0.155425664710033,0.74119287391522,0.345566588855386,0.107117986035979,0.731029037940133,0.19812668918477
2010-10-06,2020-10-08,0.218592622443861,0.88761066118315,0.397836668490444,0.153080772388086,0.732517277538078,0.345566588855386,0.107117986035979,0.731029037940133,0.19812668918477
2010-10-07,2020-10-09,0.21976557967918,0.891264347737403,0.397836668490444,0.154190671143394,0.736650566577409,0.345566588855386,0.107117986035979,0.731029037940133,0.19812668918477
2010-10-08,2020-10-12,0.21882307913536,0.888238653054253,0.397836668490444,0.153298839669095,0.733237277899374,0.345566588855385,0.107117986035979,0.731029037940133,0.19812668918477
2010-10-11,2020-10-13,0.217009462128582,0.882590912182067,0.397836668490444,0.151582723174973,0.726847364907021,0.345566588855386,0.107117986035979,0.731029037940133,0.19812668918477
2010-10-12,2020-10-14,0.215639915594547,0.878199561266297,0.397836668490444,0.150286803811767,0.72189221462387,0.345566588855385,0.107117986035979,0.731029037940133,0.19812668918477
2010-10-13,2020-10-15,0.217043667667389,0.882584799654795,0.397836668490444,0.151615089815294,0.726852850469345,0.345566588855384,0.107117986035979,0.731029037940133,0.19812668918477
2010-10-14,2020-10-16,0.215904030415098,0.878958834609806,0.397836668490444,0.150536719752229,0.722758560877777,0.345566588855386,0.107117986035979,0.731029037940133,0.19812668918477
2010-10-15,2020-10-19,0.215732519789974,0.878412037636742,0.397836668490444,0.150374429582038,0.722141241605416,0.345566588855385,0.107117986035979,0.731029037940133,0.19812668918477
2010-10-18,2020-10-20,0.21639832428904,0.88048788353245,0.397836668490444,0.151004440261492,0.724489890234749,0.345566588855386,0.107117986035979,0.731029037940133,0.19812668918477
2010-10-19,2020-10-21,0.217791121827719,0.88486827374963,0.397836668490444,0.152322360649405,0.729441184790519,0.345566588855387,0.107117986035979,0.731029037940133,0.19812668918477
2010-10-20,2020-10-22,0.219741493323338,0.89106743949329,0.397836668490444,0.154167879676183,0.736440529518549,0.345566588855387,0.107117986035979,0.731029037940134,0.19812668918477
2010-10-21,2020-10-23,0.218945493301567,0.888577150559212,0.397836668490444,0.153414672818519,0.733624743442853,0.345566588855386,0.107117986035979,0.731029037940134,0.19812668918477
2010-10-22,2020-10-26,0.21612161334231,0.87964648367162,0.397836668490444,0.150742605365803,0.723535566386374,0.345566588855386,0.107117986035979,0.731029037940134,0.19812668918477
2010-10-25,2020-10-27,0.21604285360333,0.879396084490001,0.397836668490445,0.15066807977047,0.723252800110886,0.345566588855386,0.107117986035979,0.731029037940134,0.19812668918477
2010-10-26,2020-10-28,0.210115599202043,0.859702804816353,0.397836668490444,0.145059476076916,0.701116943612335,0.345566588855385,0.107117986035979,0.731029037940134,0.19812668918477
2010-10-27,2020-10-29,0.211226550237073,0.863208075526348,0.397836668490444,0.146110702101072,0.705077815481877,0.345566588855385,0.107117986035979,0.731029037940134,0.19812668918477
2010-10-28,2020-10-30,0.209630611591989,0.857969740528596,0.397836668490445,0.144600561524423,0.699184409402928,0.345566588855385,0.107117986035979,0.731029037940134,0.19812668918477
2010-10-29,2020-11-02,0.211818054559492,0.864734122499098,0.397836668490444,0.146670407000317,0.706843646936413,0.345566588855387,0.107117986035979,0.731029037940134,0.19812668918477
2010-11-01,2020-11-03,0.213486102437916,0.869870680240084,0.397836668490444,0.148248780199537,0.712660302574471,0.345566588855386,0.107117986035979,0.731029037940134,0.19812668918477
2010-11-02,2020-11-04,0.216647206320074,0.879629761176861,0.397836668490444,0.151239942331086,0.723703818133694,0.345566588855386,0.107117986035979,0.731029037940134,0.19812668918477
2010-11-03,2020-11-05,0.217910823516125,0.883480405204569,0.397836668490444,0.152435627144525,0.728065293040513,0.345566588855386,0.107117986035979,0.731029037940134,0.19812668918477
2010-11-04,2020-11-06,0.217038438465106,0.880718359861195,0.397836668490444,0.151610141736259,0.724948736842231,0.345566588855386,0.107117986035979,0.731029037940134,0.19812668918477
2010-11-05,2020-11-09,0.214760312276576,0.873707630698049,0.397836668490444,0.14945448819242,0.71701429860572,0.345566588855385,0.107117986035979,0.731029037940134,0.19812668918477
2010-11-08,2020-11-10,0.21257327675931,0.866793190250679,0.397836668490444,0.147385028262134,0.709208319652225,0.345566588855386,0.107117986035979,0.731029037940135,0.19812668918477
2010-11-09,2020-11-11,0.213248973183736,0.8689432906482,0.397836668490444,0.148024399074518,0.711634157076197,0.345566588855386,0.107117986035979,0.731029037940135,0.19812668918477
2010-11-10,2020-11-12,0.212872212028474,0.867735667683628,0.397836668490444,0.147667892695016,0.710272719664458,0.345566588855387,0.107117986035979,0.731029037940135,0.19812668918477
2010-11-11,2020-11-13,0.213445663385003,0.869501941320185,0.397836668490444,0.148210515160419,0.71227232234977,0.345566588855387,0.107117986035979,0.731029037940135,0.19812668918477
2010-11-12,2020-11-16,0.215470312450119,0.875800902455782,0.397836668490444,0.150126318575622,0.719394404318036,0.345566588855385,0.107117986035979,0.731029037940135,0.19812668918477
2010-11-15,2020-11-17,0.218956402200421,0.886726070207347,0.397836668490444,0.153424995252189,0.731734190219187,0.345566588855386,0.107117986035979,0.731029037940135,0.19812668918477
2010-11-16,2020-11-18,0.219636528844312,0.888899285969989,0.397836668490444,0.15406855811431,0.734183931410735,0.345566588855385,0.107117986035979,0.731029037940135,0.19812668918477
2010-11-17,2020-11-19,0.221836403581621,0.895916726663104,0.397836668490444,0.156150167024897,0.742095346735246,0.345566588855386,0.107117986035979,0.731029037940135,0.19812668918477
2010-11-18,2020-11-20,0.221495308700121,0.89487155052243,0.397836668490444,0.155827409491186,0.740912769731337,0.345566588855386,0.107117986035979,0.731029037940135,0.19812668918477
2010-11-19,2020-11-23,0.220936955944844,0.893166111205565,0.397836668490444,0.155299073922381,0.738982426830885,0.345566588855385,0.107117986035979,0.731029037940135,0.19812668918477
2010-11-22,2020-11-24,0.216615182685095,0.880316453630155,0.397836668490444,0.151209640294888,0.724392662445599,0.345566588855385,0.107117986035979,0.731029037940135,0.19812668918477
2010-11-23,2020-11-25,0.217215808642402,0.882193276964432,0.397836668490444,0.151777976447603,0.726514347558699,0.345566588855386,0.107117986035979,0.731029037940135,0.19812668918477
2010-11-24,2020-11-27,0.21699042911847,0.881468528723745,0.397836668490444,0.151564713384337,0.725697334779329,0.345566588855386,0.107117986035979,0.731029037940135,0.19812668918477
2010-11-26,2020-11-30,0.215599049875751,0.877174849311873,0.397836668490444,0.150248135044431,0.720837074610747,0.345566588855386,0.107117986035979,0.731029037940135,0.19812668918477
2010-11-29,2020-12-01,0.217069347356581,0.881819199744776,0.397836668490444,0.151639388957848,0.726082287209559,0.345566588855386,0.107117986035979,0.731029037940135,0.19812668918477
2010-11-30,2020-12-02,0.218333718049649,0.885842664770891,0.397836668490444,0.152835786760112,0.730622684385367,0.345566588855386,0.107117986035979,0.731029037940136,0.19812668918477
2010-12-01,2020-12-03,0.218187662904955,0.885394545460034,0.397836668490444,0.152697583577233,0.73011524178498,0.345566588855386,0.107117986035979,0.731029037940136,0.19812668918477
2010-12-02,2020-12-04,0.216520854764992,0.880273567258207,0.397836668490444,0.151120383467818,0.72431618931483,0.345566588855385,0.107117986035979,0.731029037940136,0.19812668918477
2010-12-03,2020-12-07,0.217202034648269,0.882378265536953,0.397836668490444,0.151764942946907,0.726698460741547,0.345566588855385,0.107117986035979,0.731029037940136,0.19812668918477
2010-12-06,2020-12-08,0.217942942627473,0.884715983209769,0.397836668490444,0.152466019524259,0.729338892833687,0.345566588855385,0.107117986035979,0.731029037940136,0.19812668918477
2010-12-07,2020-12-09,0.217375848820772,0.882928205893819,0.397836668490444,0.151929412825182,0.727319461405735,0.345566588855386,0.107117986035979,0.731029037940136,0.19812668918477
